C_YEAR,C_MNTH,C_WDAY,C_HOUR,C_SEV,C_VEHS,C_CONF,C_RCFG,C_WTHR,C_RSUR,C_RALN,C_TRAF,V_ID,V_TYPE,V_YEAR,P_ID,P_SEX,P_AGE,P_PSN,P_ISEV,P_SAFE,P_USER,C_CASE
2020,02,7,17,2,02,36,02,1,1,1,03,02,01,2018,01,M,25,11,2,02,1,000000002818210
2020,02,7,17,2,02,36,02,1,1,1,03,02,01,2018,02,M,23,13,1,02,2,000000002818210
2020,02,7,20,2,04,21,02,1,1,1,18,01,01,2007,01,M,61,11,1,02,1,000000002818211
2020,02,7,20,2,04,21,02,1,1,1,18,02,01,2017,01,M,39,11,1,02,1,000000002818211
2020,02,7,20,2,04,21,02,1,1,1,18,02,01,2017,02,F,38,13,1,02,2,000000002818211
2020,02,7,20,2,04,21,02,1,1,1,18,03,01,2014,01,F,36,11,2,02,1,000000002818211
2020,02,7,20,2,04,21,02,1,1,1,18,04,01,2014,01,F,46,11,1,02,1,000000002818211
2020,02,7,22,2,02,36,02,1,1,1,01,01,01,2013,01,F,22,11,1,02,1,000000002818212
2020,02,7,22,2,02,36,02,1,1,1,01,02,01,2020,01,M,40,11,2,02,1,000000002818212
2020,02,7,06,2,01,06,01,1,1,2,18,01,01,2018,01,F,34,11,2,02,1,000000002818225
2020,02,7,16,2,02,35,02,1,1,1,01,01,01,2011,01,F,39,11,1,NN,1,000000002818282
2020,02,7,16,2,02,35,02,1,1,1,01,01,01,2011,02,M,36,13,2,02,2,000000002818282
2020,02,7,16,2,02,35,02,1,1,1,01,02,01,2010,01,M,85,11,1,NN,1,000000002818282
2020,02,7,16,2,02,35,02,1,1,1,01,02,01,2010,02,F,88,13,2,02,2,000000002818282
2020,02,7,18,2,02,36,02,1,1,1,03,01,01,2014,01,M,44,11,1,02,1,000000002818360
2020,02,7,18,2,02,36,02,1,1,1,03,02,17,UUUU,01,F,29,11,2,01,4,000000002818360
2020,02,7,23,2,01,06,01,1,2,1,18,01,01,1999,01,M,30,11,2,02,1,000000002818411
2020,02,7,17,2,01,06,02,1,1,1,01,01,01,2008,01,M,20,11,1,02,1,000000002818471
2020,02,7,17,2,01,06,02,1,1,1,01,99,NN,NNNN,01,M,61,99,2,UU,3,000000002818471
2020,02,7,14,2,01,06,01,1,1,4,18,01,01,2007,01,M,44,11,2,02,1,000000002818535
2020,02,7,16,2,02,21,02,1,1,1,01,01,01,2017,01,M,34,11,1,02,1,000000002818618
2020,02,7,16,2,02,21,02,1,1,1,01,01,01,2017,02,M,30,13,1,02,2,000000002818618
2020,02,7,16,2,02,21,02,1,1,1,01,02,01,2017,01,F,53,11,2,02,1,000000002818618
2020,02,7,21,2,02,22,01,4,5,1,18,01,01,2010,01,F,69,11,2,02,1,000000002818622
2020,02,7,21,2,02,22,01,4,5,1,18,02,01,2017,01,F,25,11,2,02,1,000000002818622
2020,02,7,14,2,02,36,02,1,2,1,03,01,01,2018,01,M,29,11,1,02,1,000000002818667
2020,02,7,14,2,02,36,02,1,2,1,03,02,01,2013,01,F,49,11,2,02,1,000000002818667
2020,02,7,23,2,01,06,01,1,1,1,18,01,01,2006,01,M,51,11,1,02,1,000000002818753
2020,02,7,23,2,01,06,01,1,1,1,18,01,01,2006,02,M,18,13,2,02,2,000000002818753
2020,02,7,23,2,01,06,01,1,1,1,18,01,01,2006,03,F,22,21,2,02,2,000000002818753
2020,02,7,23,2,01,06,01,1,1,1,18,01,01,2006,04,M,25,23,2,02,2,000000002818753
2020,02,7,10,2,02,06,02,1,1,1,01,01,01,2019,01,F,85,11,1,NN,1,000000002818789
2020,02,7,10,2,02,06,02,1,1,1,01,02,01,2016,01,M,45,11,2,02,1,000000002818789
2020,02,7,10,2,02,06,02,1,1,1,01,02,01,2016,02,F,33,13,2,02,2,000000002818789
2020,02,7,10,2,02,06,02,1,1,1,01,02,01,2016,03,M,03,21,2,02,2,000000002818789
2020,02,7,10,2,02,06,02,1,1,1,01,02,01,2016,04,M,01,21,1,02,2,000000002818789
2020,02,7,10,2,02,06,02,1,1,1,01,02,01,2016,05,F,70,22,2,02,2,000000002818789
2020,02,7,20,2,01,06,01,4,2,3,18,01,01,2019,01,M,30,11,2,02,1,000000002818795
2020,02,7,02,2,02,36,02,1,1,1,03,01,01,2007,01,F,20,11,2,02,1,000000002818924
2020,02,7,02,2,02,36,02,1,1,1,03,01,01,2007,02,F,22,13,2,02,2,000000002818924
2020,02,7,02,2,02,36,02,1,1,1,03,01,01,2007,03,F,22,21,2,02,2,000000002818924
2020,02,7,02,2,02,36,02,1,1,1,03,01,01,2007,04,F,22,22,2,02,2,000000002818924
2020,02,7,02,2,02,36,02,1,1,1,03,01,01,2007,05,M,24,23,1,02,2,000000002818924
2020,02,7,02,2,02,36,02,1,1,1,03,02,01,2013,01,M,60,11,2,02,1,000000002818924
2020,02,7,02,2,02,36,02,1,1,1,03,02,01,2013,02,M,22,13,1,02,2,000000002818924
2020,02,7,15,2,02,36,02,1,1,1,03,01,01,2017,01,F,25,11,2,02,1,000000002819019
2020,02,7,15,2,02,36,02,1,1,1,03,02,01,2017,01,M,42,11,2,02,1,000000002819019
2020,02,7,15,2,02,36,02,1,1,1,03,02,01,2017,02,F,40,13,2,02,2,000000002819019
2020,02,7,15,2,02,36,02,1,1,1,03,02,01,2017,03,F,11,23,2,02,2,000000002819019
2020,02,7,12,2,02,21,02,1,2,1,18,01,01,2010,01,F,51,11,1,02,1,000000002819086
2020,02,7,12,2,02,21,02,1,2,1,18,01,01,2010,02,F,53,13,1,02,2,000000002819086
2020,02,7,12,2,02,21,02,1,2,1,18,01,01,2010,03,M,24,23,1,02,2,000000002819086
2020,02,7,12,2,02,21,02,1,2,1,18,02,01,2013,01,F,25,11,2,02,1,000000002819086
2020,02,7,02,2,02,35,02,1,1,1,03,01,01,2006,01,U,UU,11,1,NN,1,000000002819158
2020,02,7,02,2,02,35,02,1,1,1,03,02,01,2018,01,M,50,11,2,02,1,000000002819158
2020,02,7,02,2,02,35,02,1,1,1,03,02,01,2018,02,M,22,21,1,02,2,000000002819158
2020,02,7,19,2,02,31,01,4,3,1,18,01,01,2014,01,M,29,11,2,02,1,000000002819159
2020,02,7,19,2,02,31,01,4,3,1,18,02,01,2015,01,F,40,11,1,02,1,000000002819159
2020,02,7,18,2,01,06,02,4,2,1,01,01,01,2013,01,F,65,11,1,UU,1,000000002819328
2020,02,7,18,2,01,06,02,4,2,1,01,99,NN,NNNN,01,F,58,99,2,UU,3,000000002819328
2020,02,7,22,2,01,06,02,4,2,1,01,01,01,2018,01,M,46,11,1,02,1,000000002819329
2020,02,7,22,2,01,06,02,4,2,1,01,99,NN,NNNN,01,M,38,99,2,UU,3,000000002819329
2020,02,7,04,2,02,31,02,1,2,1,01,01,01,2008,01,M,18,11,1,02,1,000000002819543
2020,02,7,04,2,02,31,02,1,2,1,01,01,01,2008,02,F,19,13,1,02,2,000000002819543
2020,02,7,04,2,02,31,02,1,2,1,01,02,01,2013,01,M,48,11,2,QQ,1,000000002819543
2020,02,7,19,2,02,21,02,4,3,1,01,01,01,2015,01,M,17,11,1,NN,1,000000002819659
2020,02,7,19,2,02,21,02,4,3,1,01,02,01,2015,01,M,59,11,1,NN,1,000000002819659
2020,02,7,19,2,02,21,02,4,3,1,01,02,01,2015,02,F,58,13,2,02,2,000000002819659
2020,02,7,15,2,01,06,01,1,1,1,18,01,05,2019,01,M,34,11,2,02,1,000000002819669
2020,02,7,19,2,01,06,02,1,1,1,01,01,01,UUUU,01,U,UU,11,1,NN,1,000000002819677
2020,02,7,19,2,01,06,02,1,1,1,01,99,NN,NNNN,01,M,70,99,2,UU,3,000000002819677
2020,02,7,11,2,04,21,01,1,1,2,18,01,01,2015,01,F,73,11,1,02,1,000000002819681
2020,02,7,11,2,04,21,01,1,1,2,18,01,01,2015,02,M,77,13,1,02,2,000000002819681
2020,02,7,11,2,04,21,01,1,1,2,18,02,01,2017,01,M,27,11,2,QQ,1,000000002819681
2020,02,7,11,2,04,21,01,1,1,2,18,03,01,2015,01,M,31,11,2,QQ,1,000000002819681
2020,02,7,11,2,04,21,01,1,1,2,18,04,01,2011,01,M,64,11,1,02,1,000000002819681
2020,02,7,14,2,02,21,02,1,1,2,01,01,01,2017,01,U,UU,11,1,NN,1,000000002819805
2020,02,7,14,2,02,21,02,1,1,2,01,02,01,2006,01,F,37,11,1,NN,1,000000002819805
2020,02,7,14,2,02,21,02,1,1,2,01,02,01,2006,02,F,38,23,2,02,2,000000002819805
2020,02,7,00,2,01,06,01,1,1,1,18,01,01,UUUU,01,U,UU,11,1,NN,1,000000002819891
2020,02,7,00,2,01,06,01,1,1,1,18,99,NN,NNNN,01,M,25,99,2,UU,3,000000002819891
2020,02,7,20,2,04,31,02,1,1,1,03,01,01,2006,01,M,58,11,2,UU,1,000000002820170
2020,02,7,20,2,04,31,02,1,1,1,03,02,01,2013,01,F,44,11,2,02,1,000000002820170
2020,02,7,20,2,04,31,02,1,1,1,03,02,01,2013,02,M,44,13,2,02,2,000000002820170
2020,02,7,20,2,04,31,02,1,1,1,03,02,01,2013,03,M,15,21,2,02,2,000000002820170
2020,02,7,20,2,04,31,02,1,1,1,03,02,01,2013,04,M,13,23,2,02,2,000000002820170
2020,02,7,20,2,04,31,02,1,1,1,03,03,01,2012,01,M,50,11,2,02,1,000000002820170
2020,02,7,20,2,04,31,02,1,1,1,03,03,01,2012,02,M,01,13,2,02,2,000000002820170
2020,02,7,20,2,04,31,02,1,1,1,03,04,01,2015,01,F,37,11,1,NN,1,000000002820170
2020,02,7,02,2,01,06,01,4,3,1,18,01,01,2018,01,M,48,11,2,01,1,000000002821027
2020,02,7,02,2,01,06,01,4,3,1,18,01,01,2018,02,M,49,13,2,01,2,000000002821027
2020,02,7,12,2,04,21,01,1,1,1,18,01,01,2004,01,M,70,11,2,02,1,000000002821111
2020,02,7,12,2,04,21,01,1,1,1,18,02,01,2012,01,M,46,11,1,02,1,000000002821111
2020,02,7,12,2,04,21,01,1,1,1,18,03,01,2016,01,M,44,11,1,02,1,000000002821111
2020,02,7,12,2,04,21,01,1,1,1,18,04,01,2019,01,M,45,11,1,02,1,000000002821111
2020,02,7,14,2,02,35,02,1,1,1,03,01,01,2020,01,F,53,11,1,02,1,000000002825193
2020,02,7,14,2,02,35,02,1,1,1,03,02,01,2014,01,M,67,11,2,02,1,000000002825193
2020,02,7,16,2,02,22,01,1,1,3,18,01,01,2019,01,U,UU,11,1,NN,1,000000002830735
2020,02,7,16,2,02,22,01,1,1,3,18,02,01,2014,01,F,28,11,2,02,1,000000002830735
2020,02,7,18,2,01,06,02,4,2,1,18,01,01,2016,01,F,24,11,1,NN,1,000000002836142
2020,02,7,18,2,01,06,02,4,2,1,18,99,NN,NNNN,01,M,83,99,2,13,3,000000002836142
2020,02,7,13,2,01,06,01,2,U,1,18,01,01,2004,01,F,67,11,2,02,1,000000002837028
2020,02,7,18,2,01,01,01,6,1,1,UU,01,01,2010,01,F,54,11,2,02,1,000000002837037
2020,02,7,17,2,01,03,QQ,1,3,1,UU,01,01,2009,01,M,36,11,2,02,1,000000002837067
2020,02,7,13,2,01,06,01,1,1,1,01,01,01,2019,01,F,45,11,1,UU,1,000000002837122
2020,02,7,13,2,01,06,01,1,1,1,01,01,01,2019,02,M,49,13,2,02,2,000000002837122
2020,02,7,06,2,02,35,01,1,3,1,01,01,07,2006,01,M,26,11,1,UU,1,000000002837221
2020,02,7,06,2,02,35,01,1,3,1,01,02,01,2008,01,M,34,11,1,UU,1,000000002837221
2020,02,7,06,2,02,35,01,1,3,1,01,02,01,2008,02,F,59,13,2,02,2,000000002837221
2020,02,7,06,2,02,35,01,1,3,1,01,02,01,2008,03,F,56,21,2,01,2,000000002837221
2020,02,7,16,2,01,06,01,1,3,1,UU,01,01,2015,01,M,33,11,2,02,1,000000002837226
2020,02,7,19,2,01,01,01,1,1,1,18,01,01,2018,01,F,42,11,2,02,1,000000002837229
2020,02,7,19,2,01,01,01,1,1,1,18,01,01,2018,02,M,01,21,2,02,2,000000002837229
2020,02,7,19,2,01,06,02,1,1,1,01,01,01,2004,01,F,18,11,2,02,1,000000002837238
2020,02,7,08,2,01,06,01,1,1,1,01,01,01,2013,01,F,60,11,2,02,1,000000002837241
2020,02,7,09,2,03,QQ,01,1,5,1,01,01,01,2006,01,M,64,11,1,UU,1,000000002837271
2020,02,7,09,2,03,QQ,01,1,5,1,01,02,01,2007,01,F,23,11,2,02,1,000000002837271
2020,02,7,09,2,03,QQ,01,1,5,1,01,03,01,2017,01,M,72,11,1,UU,1,000000002837271
2020,02,7,10,2,02,35,02,1,3,3,01,01,01,2017,01,F,50,11,2,02,1,000000002837320
2020,02,7,10,2,02,35,02,1,3,3,01,02,01,2015,01,F,52,11,1,UU,1,000000002837320
2020,02,7,23,2,02,23,01,4,3,1,03,01,01,2010,01,M,25,11,2,02,1,000000002837344
2020,02,7,23,2,02,23,01,4,3,1,03,02,01,2012,01,M,29,11,2,02,1,000000002837344
2020,02,7,09,2,02,35,02,1,1,3,01,01,01,2019,01,M,21,11,2,02,1,000000002837354
2020,02,7,09,2,02,35,02,1,1,3,01,02,01,2007,01,F,49,11,1,UU,1,000000002837354
2020,02,7,15,2,02,25,01,1,2,1,UU,01,01,2014,01,M,24,11,1,UU,1,000000002837355
2020,02,7,15,2,02,25,01,1,2,1,UU,02,01,2006,01,M,26,11,2,02,1,000000002837355
2020,02,7,16,2,02,35,02,1,1,1,UU,01,01,2017,01,M,33,11,1,UU,1,000000002837367
2020,02,7,16,2,02,35,02,1,1,1,UU,02,01,2018,01,M,18,11,2,02,1,000000002837367
2020,02,7,19,2,01,01,01,1,1,1,18,01,01,2010,01,F,30,11,2,02,1,000000002837377
2020,02,7,19,2,01,01,01,1,1,1,18,01,01,2010,02,F,03,23,2,02,2,000000002837377
2020,02,7,08,2,01,01,UU,U,U,U,UU,01,01,2020,01,F,26,11,2,NN,1,000000002837424
2020,02,7,15,2,02,21,01,2,2,1,18,01,01,2016,01,F,63,11,2,02,1,000000002837588
2020,02,7,15,2,02,21,01,2,2,1,18,02,01,2003,01,M,25,11,1,UU,1,000000002837588
2020,02,7,12,2,02,21,01,U,3,1,01,01,01,2003,01,M,60,11,2,02,1,000000002837630
2020,02,7,12,2,02,21,01,U,3,1,01,01,01,2003,02,F,13,13,2,02,2,000000002837630
2020,02,7,12,2,02,21,01,U,3,1,01,02,01,2017,01,M,43,11,1,UU,1,000000002837630
2020,02,7,15,2,02,21,02,1,1,1,01,01,01,2016,01,M,68,11,1,UU,1,000000002837644
2020,02,7,15,2,02,21,02,1,1,1,01,02,01,2013,01,M,39,11,1,UU,1,000000002837644
2020,02,7,15,2,02,21,02,1,1,1,01,02,01,2013,02,M,70,13,2,02,2,000000002837644
2020,02,7,15,2,02,21,02,1,1,1,01,02,01,2013,03,F,66,23,2,02,2,000000002837644
2020,02,7,17,2,02,21,01,1,1,1,01,01,01,2010,01,F,73,11,2,02,1,000000002837701
2020,02,7,17,2,02,21,01,1,1,1,01,02,01,2012,01,F,67,11,1,UU,1,000000002837701
2020,02,7,UU,2,02,UU,02,1,Q,1,01,01,01,2015,01,M,21,11,1,UU,1,000000002837866
2020,02,7,UU,2,02,UU,02,1,Q,1,01,02,01,2013,01,M,40,11,2,02,1,000000002837866
2020,02,7,12,2,02,21,01,1,1,1,18,01,01,2012,01,F,25,11,2,02,1,000000002837878
2020,02,7,12,2,02,21,01,1,1,1,18,02,01,2013,01,M,47,11,1,UU,1,000000002837878
2020,02,7,11,2,02,UU,01,1,1,1,UU,01,01,2013,01,F,45,11,1,UU,1,000000002837957
2020,02,7,11,2,02,UU,01,1,1,1,UU,02,01,2016,01,F,50,11,2,02,1,000000002837957
2020,02,7,12,2,02,21,01,1,5,1,18,01,01,2020,01,M,33,11,1,UU,1,000000002838386
2020,02,7,12,2,02,21,01,1,5,1,18,01,01,2020,02,F,26,13,2,02,2,000000002838386
2020,02,7,12,2,02,21,01,1,5,1,18,02,07,1998,01,M,52,11,1,UU,1,000000002838386
2020,02,7,10,2,02,UU,02,1,U,1,01,01,01,2006,01,M,57,11,1,UU,1,000000002838389
2020,02,7,10,2,02,UU,02,1,U,1,01,02,01,2017,01,M,47,11,2,02,1,000000002838389
2020,02,7,16,2,02,UU,02,U,2,U,UU,01,01,2019,01,F,47,11,2,02,1,000000002838390
2020,02,7,16,2,02,UU,02,U,2,U,UU,02,01,2018,01,F,40,11,2,02,1,000000002838390
2020,02,7,08,2,02,UU,UU,U,U,U,UU,01,01,2013,01,M,20,11,1,UU,1,000000002838393
2020,02,7,08,2,02,UU,UU,U,U,U,UU,02,01,2009,01,F,79,11,2,02,1,000000002838393
2020,02,7,16,2,02,35,01,2,5,1,18,01,01,UUUU,01,F,44,11,1,UU,1,000000002838398
2020,02,7,16,2,02,35,01,2,5,1,18,02,01,2011,01,M,37,11,2,02,1,000000002838398
2020,02,7,12,2,01,06,01,1,5,1,QQ,01,01,2007,01,F,36,11,2,02,1,000000002838410
2020,02,7,13,2,01,06,01,U,3,1,UU,01,01,1998,01,F,24,11,2,02,1,000000002838449
2020,02,7,02,2,01,02,01,4,5,1,18,01,07,2010,01,M,23,11,2,02,1,000000002838453
2020,02,7,02,2,02,UU,01,1,Q,1,18,01,01,2012,01,M,61,11,1,UU,1,000000002838476
2020,02,7,02,2,02,UU,01,1,Q,1,18,02,01,2007,01,M,22,11,2,02,1,000000002838476
2020,02,7,08,2,01,06,01,1,2,1,UU,01,01,2007,01,M,31,11,2,02,1,000000002838494
2020,02,7,06,2,02,22,01,1,U,1,18,01,01,2007,01,M,32,11,1,UU,1,000000002838557
2020,02,7,06,2,02,22,01,1,U,1,18,02,01,2017,01,M,39,11,2,02,1,000000002838557
2020,02,7,16,2,01,04,01,1,3,3,18,01,01,2012,01,M,39,11,2,02,1,000000002838560
2020,02,7,12,2,01,01,01,1,1,1,UU,01,01,2014,01,F,53,11,2,02,1,000000002838568
2020,02,7,17,2,02,33,02,U,U,U,01,01,01,2014,01,M,34,11,1,UU,1,000000002838581
2020,02,7,17,2,02,33,02,U,U,U,01,02,01,2006,01,F,22,11,2,02,1,000000002838581
2020,02,7,15,2,02,35,02,1,5,1,01,01,01,2007,01,M,29,11,1,UU,1,000000002838594
2020,02,7,15,2,02,35,02,1,5,1,01,01,01,2007,02,F,23,13,2,02,2,000000002838594
2020,02,7,15,2,02,35,02,1,5,1,01,02,01,2007,01,F,43,11,1,UU,1,000000002838594
2020,02,7,09,2,02,21,01,1,1,5,01,01,01,2013,01,M,31,11,2,02,1,000000002838599
2020,02,7,09,2,02,21,01,1,1,5,01,02,01,2011,01,M,61,11,1,UU,1,000000002838599
2020,02,7,13,2,02,31,01,4,3,1,18,01,01,2016,01,F,58,11,1,UU,1,000000002838656
2020,02,7,13,2,02,31,01,4,3,1,18,02,01,2003,01,M,74,11,2,01,1,000000002838656
2020,02,7,16,2,02,UU,01,1,2,1,01,01,01,2008,01,F,25,11,1,UU,1,000000002838667
2020,02,7,16,2,02,UU,01,1,2,1,01,02,01,2016,01,F,49,11,2,02,1,000000002838667
2020,02,7,06,2,01,01,01,1,3,1,18,02,01,2019,01,F,21,11,1,UU,1,000000002838775
2020,02,7,06,2,01,01,01,1,3,1,18,99,NN,NNNN,01,F,26,99,2,NN,3,000000002838775
2020,02,7,13,2,02,35,03,1,2,1,01,01,01,2001,01,M,50,11,1,UU,1,000000002839050
2020,02,7,13,2,02,35,03,1,2,1,01,02,01,2013,01,M,60,11,2,02,1,000000002839050
2020,02,7,13,2,02,35,03,1,2,1,01,02,01,2013,02,M,79,13,2,02,2,000000002839050
2020,02,7,13,2,02,35,03,1,2,1,01,02,01,2013,03,U,83,23,2,02,2,000000002839050
2020,02,7,16,2,02,UU,01,1,1,3,QQ,01,01,2007,01,F,51,11,2,02,1,000000002839231
2020,02,7,16,2,02,UU,01,1,1,3,QQ,02,01,2007,01,M,53,11,1,UU,1,000000002839231
2020,02,7,08,1,01,06,01,U,U,U,UU,01,01,2004,01,M,78,11,3,01,1,000000002842433
2020,02,7,18,1,02,UU,01,1,3,1,18,01,01,2010,01,M,78,11,1,UU,1,000000002842464
2020,02,7,18,1,02,UU,01,1,3,1,18,01,01,2010,02,F,81,13,3,02,2,000000002842464
2020,02,7,18,1,02,UU,01,1,3,1,18,02,01,2013,01,M,29,11,1,UU,1,000000002842464
2020,02,7,16,2,02,21,02,U,5,3,01,01,01,1999,01,M,21,11,2,02,1,000000002842552
2020,02,7,16,2,02,21,02,U,5,3,01,02,01,2013,01,U,UU,UU,U,UU,U,000000002842552
2020,02,7,16,2,02,21,02,U,5,3,01,02,01,2013,02,U,UU,UU,U,UU,U,000000002842552
2020,02,7,16,2,02,21,02,U,5,3,01,02,01,2013,03,U,UU,UU,U,UU,U,000000002842552
2020,02,7,16,2,02,21,02,U,5,3,01,02,01,2013,04,U,UU,UU,U,UU,U,000000002842552
2020,02,7,16,2,02,21,02,U,5,3,01,02,01,2013,05,U,UU,UU,U,UU,U,000000002842552
2020,02,7,15,2,02,35,02,1,1,1,03,01,01,2014,01,U,UU,UU,U,UU,U,000000002842626
2020,02,7,15,2,02,35,02,1,1,1,03,01,01,2014,02,U,UU,UU,U,UU,U,000000002842626
2020,02,7,15,2,02,35,02,1,1,1,03,02,01,2008,01,F,82,11,2,02,1,000000002842626
2020,02,7,14,2,02,33,02,2,1,1,18,01,01,2010,01,M,64,11,2,02,1,000000002842909
2020,02,7,14,2,02,33,02,2,1,1,18,02,01,1973,01,M,47,11,2,12,1,000000002842909
2020,02,7,17,2,01,01,02,1,1,1,01,01,01,2005,01,U,UU,UU,U,UU,U,000000002843197
2020,02,7,17,2,01,01,02,1,1,1,01,99,NN,NNNN,01,F,42,99,2,UU,3,000000002843197
2020,02,7,18,2,01,01,02,1,1,1,03,01,01,2013,01,U,UU,UU,U,UU,U,000000002843378
2020,02,7,18,2,01,01,02,1,1,1,03,01,01,2013,02,U,UU,UU,U,UU,U,000000002843378
2020,02,7,18,2,01,01,02,1,1,1,03,99,NN,NNNN,01,F,74,99,2,UU,3,000000002843378
2020,02,7,16,2,02,21,02,U,1,3,04,01,01,2014,01,U,UU,UU,U,UU,U,000000002843457
2020,02,7,16,2,02,21,02,U,1,3,04,02,01,2007,01,M,36,11,2,02,1,000000002843457
2020,02,7,16,2,02,21,02,U,1,3,04,02,01,2007,02,F,09,23,2,02,2,000000002843457
2020,02,7,22,2,02,21,02,U,5,1,01,01,QQ,2019,01,U,UU,UU,U,UU,U,000000002843474
2020,02,7,22,2,02,21,02,U,5,1,01,01,QQ,2019,02,U,UU,UU,U,UU,U,000000002843474
2020,02,7,22,2,02,21,02,U,5,1,01,02,01,2016,01,F,36,11,2,02,1,000000002843474
2020,02,7,22,2,02,21,02,U,5,1,01,02,01,2016,02,U,UU,UU,U,UU,U,000000002843474
2020,02,7,10,2,01,04,01,1,1,1,11,01,08,2005,01,F,47,11,2,02,1,000000002843741
2020,02,7,10,2,01,04,01,1,1,1,11,01,08,2005,02,M,46,98,2,01,U,000000002843741
2020,02,7,19,2,03,21,02,1,5,1,18,01,01,2003,01,M,41,11,1,02,1,000000002843790
2020,02,7,19,2,03,21,02,1,5,1,18,02,01,2012,03,F,21,11,2,02,1,000000002843790
2020,02,7,19,2,03,21,02,1,5,1,18,03,01,2016,02,M,33,11,2,02,1,000000002843790
2020,02,7,00,2,01,01,01,1,5,5,18,01,01,2015,01,F,22,11,1,02,1,000000002843935
2020,02,7,00,2,01,01,01,1,5,5,18,01,01,2015,02,F,17,13,2,12,2,000000002843935
2020,02,7,00,2,01,01,01,1,5,5,18,01,01,2015,03,F,21,21,2,02,2,000000002843935
2020,02,7,14,2,02,35,02,4,3,1,04,01,01,2011,01,M,51,11,1,UU,1,000000002843973
2020,02,7,14,2,02,35,02,4,3,1,04,02,01,2016,02,F,43,11,2,12,1,000000002843973
2020,02,7,14,2,02,35,02,4,3,1,04,02,01,2016,03,U,UU,UU,U,UU,U,000000002843973
2020,02,7,15,2,01,02,01,2,5,1,18,01,01,2007,01,F,16,13,2,12,2,000000002844006
2020,02,7,15,2,01,02,01,2,5,1,18,01,01,2007,02,M,17,11,1,02,1,000000002844006
2020,02,7,15,2,01,02,01,2,5,1,18,01,01,2007,03,M,17,23,2,02,2,000000002844006
2020,02,7,00,2,01,02,01,1,3,1,18,01,01,2018,01,M,46,11,2,12,1,000000002844007
2020,02,7,05,2,01,04,01,1,5,1,18,01,01,2008,01,F,23,11,2,02,1,000000002844072
2020,02,7,04,2,01,02,02,2,5,1,18,01,01,2013,01,M,24,11,2,02,1,000000002844077
2020,02,7,07,2,02,32,01,1,1,1,11,01,01,2008,01,M,24,11,2,02,1,000000002844089
2020,02,7,07,2,02,32,01,1,1,1,11,02,01,2011,02,M,20,11,1,02,1,000000002844089
2020,02,7,16,2,01,04,01,1,1,1,18,01,01,2005,01,F,75,11,2,12,1,000000002844097
2020,02,7,16,2,01,04,01,1,1,1,18,01,01,2005,02,F,34,23,1,02,2,000000002844097
2020,02,7,16,2,01,04,01,1,1,1,18,01,01,2005,03,M,28,21,1,02,2,000000002844097
2020,02,7,16,2,01,04,01,1,1,1,18,01,01,2005,04,U,UU,UU,U,UU,U,000000002844097
2020,02,7,00,2,01,06,02,4,Q,2,18,01,01,2018,01,M,47,11,2,QQ,1,000000002845431
2020,02,7,00,2,01,06,02,4,Q,2,18,01,01,2018,02,F,44,13,2,02,2,000000002845431
2020,02,7,08,2,02,UU,01,1,Q,1,18,01,01,2008,01,F,23,11,1,02,1,000000002845433
2020,02,7,08,2,02,UU,01,1,Q,1,18,02,01,2004,01,M,61,11,2,02,1,000000002845433
2020,02,7,08,2,02,UU,01,1,Q,1,18,02,01,2004,02,M,65,13,2,02,2,000000002845433
2020,02,7,12,2,01,06,UU,1,Q,U,18,01,01,2010,01,M,23,11,2,02,1,000000002845435
2020,02,7,13,2,03,21,01,1,Q,1,18,01,01,1993,01,M,18,11,2,UU,1,000000002845436
2020,02,7,13,2,03,21,01,1,Q,1,18,02,01,2011,01,M,64,11,1,UU,1,000000002845436
2020,02,7,13,2,03,21,01,1,Q,1,18,03,01,2010,01,M,52,11,1,UU,1,000000002845436
2020,02,7,15,2,02,35,02,1,Q,1,01,01,01,2014,01,F,68,11,1,02,1,000000002845437
2020,02,7,15,2,02,35,02,1,Q,1,01,02,01,2012,01,M,56,11,2,02,1,000000002845437
2020,02,7,15,2,02,35,02,1,Q,1,01,02,01,2012,02,F,UU,13,1,02,2,000000002845437
2020,02,7,16,2,02,33,02,1,Q,1,01,01,01,2015,01,F,48,11,1,02,1,000000002845438
2020,02,7,16,2,02,33,02,1,Q,1,01,02,01,2018,01,M,30,11,2,02,1,000000002845438
2020,02,7,11,2,02,UU,02,1,Q,3,03,01,01,2016,01,M,34,11,2,02,1,000000002845445
2020,02,7,11,2,02,UU,02,1,Q,3,03,02,01,2004,01,M,65,11,1,02,1,000000002845445
2020,02,7,17,1,01,04,01,U,U,1,18,01,01,2011,01,M,61,11,2,02,1,000000002845446
2020,02,7,17,1,01,04,01,U,U,1,18,01,01,2011,02,F,56,13,3,01,2,000000002845446
2020,02,7,13,2,02,21,01,1,Q,1,18,01,01,2015,01,F,28,11,2,02,1,000000002845459
2020,02,7,13,2,02,21,01,1,Q,1,18,02,07,2015,01,M,20,11,1,02,1,000000002845459
2020,02,7,09,2,02,22,01,1,Q,1,18,01,01,2001,01,M,25,11,2,02,1,000000002845471
2020,02,7,09,2,02,22,01,1,Q,1,18,02,01,2009,01,M,73,11,1,02,1,000000002845471
2020,02,7,09,2,02,22,01,1,Q,1,18,02,01,2009,02,F,72,13,1,02,2,000000002845471
